Department,Department Name,Division,Gender,Base Salary,2019 Overtime Pay,Grade
HHS,Department of Health and Human Services,School Health Services,M,42142.42,0,15
HHS,Department of Health and Human Services,24 Hours Crisis Center,F,94832.44,0,24
HHS,Department of Health and Human Services,Income Supports,F,58320.12,228.53,20
HHS,Department of Health and Human Services,Transit Gaithersburg Ride On,F,43439.52,183.83,13
HHS,Department of Health and Human Services,Access to Behavioral Health Services,F,69178.34,0,23
HHS,Department of Health and Human Services,Emergency Housing Assistance,F,69887.1,0,23
HHS,Department of Health and Human Services,Early Childhood Services,F,67726.73,0,18
HHS,Department of Health and Human Services,Income Supports,M,61710.81,431.04,20
HHS,Department of Health and Human Services,Child Welfare Services,F,72825.85,6407.37,24
HHS,Department of Health and Human Services,Child Welfare Services,F,34943.54,0,23
HHS,Department of Health and Human Services,Adult Behavioral Health Services,F,72637.25,0,24
HHS,Department of Health and Human Services,Medication Assisted Treatment - Clinical and Vocational Services,F,94832.45,0,24
HHS,Department of Health and Human Services,Health Care and Group Residential Services,F,94832.45,0,24
HHS,Department of Health and Human Services,Child Welfare Services,F,68814.8,0,21
HHS,Department of Health and Human Services,School Based Health Centers,F,92610.61,504.88,24
HHS,Department of Health and Human Services,School Health Services,F,40717.33,0,15
HHS,Department of Health and Human Services,School Health Services,F,40717.35,0,15
HHS,Department of Health and Human Services,School Health Services,M,42142.42,0,15
HHS,Department of Health and Human Services,School Health Services,M,34900.6,0,15
HHS,Department of Health and Human Services,School Health Services,F,91625.59,0,24
HHS,Department of Health and Human Services,School Health Services,F,41932.78,0,15
HHS,Department of Health and Human Services,School Health Services,F,33720.39,0,15
HHS,Department of Health and Human Services,Area Agency on Aging Administration,F,91880.68,0,23
HHS,Department of Health and Human Services,Service Coordination and Individual Support Services,F,66211.2,0,21
HHS,Department of Health and Human Services,"Chief, Children Youth and Families",F,61628.43,3985.14,16
HHS,Department of Health and Human Services,African American Health Program,F,98638.66,0,25
HHS,Department of Health and Human Services,Chief Operating Officer,F,92473.74,0,25
HHS,Department of Health and Human Services,Senior Health Promotion,F,98638.66,0,25
HHS,Department of Health and Human Services,Area Health Centers,F,61432.95,0,18
HHS,Department of Health and Human Services,Cancer and Tobacco Prevention,F,76629.9,0,25
HHS,Department of Health and Human Services,Care Coordination,F,67197.59,0,18
HHS,Department of Health and Human Services,Early Childhood Services,F,99255.16,0,25
HHS,Department of Health and Human Services,Child Welfare Services,F,70363.16,0,24
HHS,Department of Health and Human Services,Maternity Dental,F,59564.41,0,14
HHS,Department of Health and Human Services,Income Supports,M,41787.38,235.79,13
HHS,Department of Health and Human Services,24 Hours Crisis Center,F,70181.01,3638.17,24
HHS,Department of Health and Human Services,Environmental Health and Regulatory Services,F,70181.01,1930.49,24
HHS,Department of Health and Human Services,Child and Adolescent Mental Health Clinic Services,M,70181.01,0,24
HHS,Department of Health and Human Services,Service Coordination and Individual Support Services,F,68824.48,0,21
HHS,Department of Health and Human Services,Area Agency on Aging Administration,F,102450.79,0,25
HHS,Department of Health and Human Services,Infants and Toddlers,F,70264.55,0,18
HHS,Department of Health and Human Services,Income Supports,F,64125.21,638.72,22
HHS,Department of Health and Human Services,Income Supports,M,56195.76,95.74,20
HHS,Department of Health and Human Services,TB and Refugee Health,F,99871.64,0,26
HHS,Department of Health and Human Services,Director's Office,F,112247.94,0,28
HHS,Department of Health and Human Services,Income Supports,F,58163.46,138.73,20
HHS,Department of Health and Human Services,Environmental Health and Regulatory Services,F,63157.75,0,23
HHS,Department of Health and Human Services,STD and HIV Services,F,65623.96,0,17
HHS,Department of Health and Human Services,Care Coordination,F,49212.87,0,13
HHS,Department of Health and Human Services,Service Coordination and Individual Support Services,F,65520.85,0,22
HHS,Department of Health and Human Services,School Health Services,F,40717.36,0,15
HHS,Department of Health and Human Services,School Health Services,F,40717.36,0,15
HHS,Department of Health and Human Services,School Health Services,F,39340.46,0,15
HHS,Department of Health and Human Services,School Health Services,F,39340.42,15.86,15
HHS,Department of Health and Human Services,School Health Services,F,79776.07,0,24
HHS,Department of Health and Human Services,School Health Services,F,40717.36,0,15
HHS,Department of Health and Human Services,School Health Services,F,39340.42,0,15
HHS,Department of Health and Human Services,School Health Services,F,83806.89,0,24
HHS,Department of Health and Human Services,School Health Services,F,40717.38,0,15
HHS,Department of Health and Human Services,Home Care Services,F,99255.16,1258.04,26
HHS,Department of Health and Human Services,Child Welfare Services,F,55263.14,302.67,18
HHS,Department of Health and Human Services,Victim Assistance and Sexual Assault Program,F,44315.92,151,13
HHS,Department of Health and Human Services,Compliance Team,F,99115.19,0,23
HHS,Department of Health and Human Services,Maternity Dental,F,53607.97,0,14
HHS,Department of Health and Human Services,Director's Office,F,131248.71,0,M2
HHS,Department of Health and Human Services,Child and Adolescent Mental Health Clinic Services,F,71249.89,0,24
HHS,Department of Health and Human Services,Home Energy Assistance Program,F,47175.14,204.62,16
HHS,Department of Health and Human Services,Service Coordination and Individual Support Services,F,61946.99,0,21
HHS,Department of Health and Human Services,Income Supports,F,42886.49,0,13
HHS,Department of Health and Human Services,24 Hours Crisis Center,M,101796.5,0,MD3
HHS,Department of Health and Human Services,Adult Drug Court,M,66839.06,0,23
HHS,Department of Health and Human Services,Income Supports,F,61815.35,794.06,22
HHS,Department of Health and Human Services,Adult Drug Court,M,74738.44,0,24
HHS,Department of Health and Human Services,Adult Protective and Case Management Services,F,49785.18,542.87,16
HHS,Department of Health and Human Services,School Health Services,F,39340.18,0,15
HHS,Department of Health and Human Services,School Health Services,F,40717.08,0,15
HHS,Department of Health and Human Services,School Health Services,F,81486.47,0,24
HHS,Department of Health and Human Services,School Health Services,F,38009.72,0,15
HHS,Department of Health and Human Services,School Health Services,F,39340.16,31.71,15
HHS,Department of Health and Human Services,School Health Services,F,39340.18,0,15
HHS,Department of Health and Human Services,School Health Services,F,40717.09,31.71,15
HHS,Department of Health and Human Services,School Health Services,F,75646.79,0,24
HHS,Department of Health and Human Services,School Health Services,F,82568.73,0,24
HHS,Department of Health and Human Services,School Health Services Center,M,33736.98,262.56,15
HHS,Department of Health and Human Services,School Health Services,F,82568.73,0,24
HHS,Department of Health and Human Services,Chief Services to End and Prevent Homelessness,F,156000,0,0
HHS,Department of Health and Human Services,Income Supports,F,73052.74,2887.61,22
HHS,Department of Health and Human Services,Income Supports,M,42886.49,0,13
HHS,Department of Health and Human Services,Child Welfare Services,F,67012.54,0,23
HHS,Department of Health and Human Services,Chief Operating Officer,F,82975.3,0,23
HHS,Department of Health and Human Services,Child and Adolescent Mental Health Clinic Services,F,70720.74,0,24
HHS,Department of Health and Human Services,Income Supports,F,19460.64,0,12
HHS,Department of Health and Human Services,Child Welfare Services,F,66806.53,0,23
HHS,Department of Health and Human Services,Community Action Agency,F,105497.16,0,25
HHS,Department of Health and Human Services,Child and Adolescent Mental Health Clinic Services,F,114980.04,0,26
HHS,Department of Health and Human Services,Environmental Health and Regulatory Services,F,54959.84,237.83,20
HHS,Department of Health and Human Services,Home Energy Assistance Program,F,58163.31,634.16,20
HHS,Department of Health and Human Services,Income Supports,F,56195.76,0,20
HHS,Department of Health and Human Services,Educational Support,F,79737.35,0,25
HHS,Department of Health and Human Services,Fiscal Team,F,94629.73,0,23
HHS,Department of Health and Human Services,Medical Assistance Eligibility Services,F,53100.66,0,17
HHS,Department of Health and Human Services,Environmental Health and Regulatory Services,M,64578.36,2734.59,23
HHS,Department of Health and Human Services,Medical Assistance Eligibility Services,F,56195.76,0,20
HHS,Department of Health and Human Services,Income Supports,F,81363.21,1053.46,22
HHS,Department of Health and Human Services,Human Resources,F,109761,0,25
HHS,Department of Health and Human Services,Child Welfare Services,F,71317.27,0,24
HHS,Department of Health and Human Services,Income Supports,F,33863.37,0,18
HHS,Department of Health and Human Services,Home Energy Assistance Program,F,64009.51,0,22
HHS,Department of Health and Human Services,Adult Protective Services - Nurse Assessment,F,91626.06,0,24
HHS,Department of Health and Human Services,Child Welfare Services,F,64746.43,0,23
HHS,Department of Health and Human Services,Medical Assistance Eligibility Services,F,62864.53,4356.91,20
HHS,Department of Health and Human Services,Abused Persons Program,M,70181.01,0,24
HHS,Department of Health and Human Services,Infants and Toddlers,F,51089.07,0,14
HHS,Department of Health and Human Services,Public Health Emergency Preparedness and Response Program,M,119054.06,0,M3
HHS,Department of Health and Human Services,Behavioral Health Planning and Management,F,72467.4,0,24
HHS,Department of Health and Human Services,Child Welfare Services,F,61432.96,589.04,17
